PaperKey,QuestionID,Year,Venue,VenueType,Title,Authors,DomainTopic,ScenarioType,MethodsUsed,Artifacts,ImpliedQuestions,PrimarySecondary,QuestionCategory,MetamodelTags,MoEs,MoPs,EvidenceType,Reproducibility,Access,SecurityLevel,DecisionType,ModelType,SourceURL,Citation,DomainSpecificHits,IsLikelyDomainSpecific,ImpliedQuestions_GenericDraft,GenericizationChanged,GenericQuestion,QuestionTemplate,InstantiationNotes,InstantiatedQuestion,GenericAcronymFlag
JDMS-2023-FOG-AFSIM,JDMS-2023-FOG-AFSIM-Q01,2023,Journal of Defense Modeling and Simulation,Journal,Modeling fog of war effects in AFSIM,"Tryhorn, D.; Dill, R.; Hodson, D. D.; Grimaila, M. R.; Myers, C. W.",C2; situational awareness; simulation of information uncertainty,C2 wargame/simulation scenario with fog manipulation,AFSIM simulation; cognitive decision models review; fog identification & manipulation method,AFSIM scenario; fog manipulation methodology; analysis results,How does uncertainty and degradation in sensor/communications information flow change commander decisions and overall mission outcomes in a C2 scenario?,Primary,Operational planning under uncertainty,Scenario; Uncertainty; C2; Decision; Threat; Measure; Simulation,Mission success; decision timeliness; SA quality,,Simulation-based study,Medium (scenario details partially in paper),Open (PDF via SAGE),Unclassified,COA robustness under information uncertainty,AFSIM simulation + fog manipulation,https://journals.sagepub.com/doi/pdf/10.1177/15485129211041963,"Tryhorn, D., Dill, R., Hodson, D. D., Grimaila, M. R., & Myers, C. W. (2023). Modeling fog of war effects in AFSIM. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129211041963",['C2'],True,How does uncertainty and degradation in sensor/communications information flow change commander decisions and overall mission outcomes in a command and control scenario?,True,How does uncertainty and degradation in sensor/communications information flow change commander decisions and overall mission outcomes in a command and control scenario?,How,DomainTopic=C2; situational awareness; simulation of information uncertainty | ScenarioType=C2 wargame/simulation scenario with fog manipulation | Hits=['C2'],How does uncertainty and degradation in sensor/communications information flow change commander decisions and overall mission outcomes in a C2 scenario?,False
JDMS-2023-FOG-AFSIM,JDMS-2023-FOG-AFSIM-Q02,2023,Journal of Defense Modeling and Simulation,Journal,Modeling fog of war effects in AFSIM,"Tryhorn, D.; Dill, R.; Hodson, D. D.; Grimaila, M. R.; Myers, C. W.",C2; situational awareness; simulation of information uncertainty,C2 wargame/simulation scenario with fog manipulation,AFSIM simulation; cognitive decision models review; fog identification & manipulation method,AFSIM scenario; fog manipulation methodology; analysis results,Which information sources and link characteristics are the dominant drivers of 'fog' (and therefore the best candidates for investment or protection)?,Primary,"Drivers, bottlenecks & investment levers",Bottleneck; Dependency; Architecture; Resource; Sensitivity; Tradeoff,,Information latency; packet loss; sensor revisit,Simulation-based study,Medium (scenario details partially in paper),Open (PDF via SAGE),Unclassified,Sensor/comms investment prioritization,Sensitivity analysis on scenario elements,https://journals.sagepub.com/doi/pdf/10.1177/15485129211041963,"Tryhorn, D., Dill, R., Hodson, D. D., Grimaila, M. R., & Myers, C. W. (2023). Modeling fog of war effects in AFSIM. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129211041963",[],False,Which information sources and link characteristics are the dominant drivers of 'fog' (and therefore the best candidates for investment or protection)?,False,Which information sources and link characteristics are the dominant drivers of 'fog' (and therefore the best candidates for investment or protection)?,Which,DomainTopic=C2; situational awareness; simulation of information uncertainty | ScenarioType=C2 wargame/simulation scenario with fog manipulation | Hits=[],Which information sources and link characteristics are the dominant drivers of 'fog' (and therefore the best candidates for investment or protection)?,False
JDMS-2023-FOG-AFSIM,JDMS-2023-FOG-AFSIM-Q03,2023,Journal of Defense Modeling and Simulation,Journal,Modeling fog of war effects in AFSIM,"Tryhorn, D.; Dill, R.; Hodson, D. D.; Grimaila, M. R.; Myers, C. W.",C2; situational awareness; simulation of information uncertainty,C2 wargame/simulation scenario with fog manipulation,AFSIM simulation; cognitive decision models review; fog identification & manipulation method,AFSIM scenario; fog manipulation methodology; analysis results,What scenario and model assumptions must be documented to ensure results can be reproduced and compared across studies or tool versions?,Secondary,Study design & validity,Assumption; Baseline; Configuration; Scenario; Traceability; Validation,,,Simulation-based study,Medium (scenario details partially in paper),Open (PDF via SAGE),Unclassified,Experiment documentation standard,Experiment design / provenance,https://journals.sagepub.com/doi/pdf/10.1177/15485129211041963,"Tryhorn, D., Dill, R., Hodson, D. D., Grimaila, M. R., & Myers, C. W. (2023). Modeling fog of war effects in AFSIM. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129211041963",[],False,What scenario and model assumptions must be documented to ensure results can be reproduced and compared across studies or tool versions?,False,What scenario and model assumptions must be documented to ensure results can be reproduced and compared across studies or tool versions?,What,DomainTopic=C2; situational awareness; simulation of information uncertainty | ScenarioType=C2 wargame/simulation scenario with fog manipulation | Hits=[],What scenario and model assumptions must be documented to ensure results can be reproduced and compared across studies or tool versions?,False
JDMS-2023-LVC-LOOKBACK,JDMS-2023-LVC-LOOKBACK-Q01,2023,Journal of Defense Modeling and Simulation,Journal,A look back at the past 44 years of live virtual and constructive (LVC) training systems,(See paper for full author list),LVC training; mission rehearsal; test/training/ops convergence,Historical/industrial case review of LVC systems,Historical review; synthesis of LVC evolution and implications,System evolution narrative; capability comparisons,"What gaps remain between training/mission rehearsal/test environments and real operations, and which architectural choices reduce that gap for emerging technologies?",Primary,Gap analysis & modernization options,Architecture; Capability; Change; Interoperability; Validation; Test,,,Historical review,High (narrative synthesis),Open (PDF via SAGE),Unclassified,LVC modernization roadmap,Historical synthesis / capability roadmap,https://journals.sagepub.com/doi/pdf/10.1177/15485129221109574,(2023). A look back at the past 44 years of live virtual and constructive (LVC) training systems. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129221109574,[],False,"What gaps remain between training/mission rehearsal/test environments and real operations, and which architectural choices reduce that gap for emerging technologies?",False,"What gaps remain between training/mission rehearsal/test environments and real operations, and which architectural choices reduce that gap for emerging technologies?",What,DomainTopic=LVC training; mission rehearsal; test/training/ops convergence | ScenarioType=Historical/industrial case review of LVC systems | Hits=[],"What gaps remain between training/mission rehearsal/test environments and real operations, and which architectural choices reduce that gap for emerging technologies?",False
JDMS-2023-LVC-LOOKBACK,JDMS-2023-LVC-LOOKBACK-Q02,2023,Journal of Defense Modeling and Simulation,Journal,A look back at the past 44 years of live virtual and constructive (LVC) training systems,(See paper for full author list),LVC training; mission rehearsal; test/training/ops convergence,Historical/industrial case review of LVC systems,Historical review; synthesis of LVC evolution and implications,System evolution narrative; capability comparisons,"How should we design LVC ecosystems so they can rapidly incorporate new AI-enabled systems, swarms, and directed-energy systems while maintaining safety and fidelity?",Primary,Infrastructure & model reuse,Interoperability; Standard; Configuration; Model; Test; Risk,,,Historical review,High (narrative synthesis),Open (PDF via SAGE),Unclassified,Ecosystem architecture selection,System-of-systems design,https://journals.sagepub.com/doi/pdf/10.1177/15485129221109574,(2023). A look back at the past 44 years of live virtual and constructive (LVC) training systems. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129221109574,[],False,"How should we design LVC ecosystems so they can rapidly incorporate new AI-enabled systems, swarms, and directed-energy systems while maintaining safety and fidelity?",False,"How should we design LVC ecosystems so they can rapidly incorporate new AI-enabled systems, swarms, and directed-energy systems while maintaining safety and fidelity?",How,DomainTopic=LVC training; mission rehearsal; test/training/ops convergence | ScenarioType=Historical/industrial case review of LVC systems | Hits=[],"How should we design LVC ecosystems so they can rapidly incorporate new AI-enabled systems, swarms, and directed-energy systems while maintaining safety and fidelity?",True
JDMS-2023-LVC-LOOKBACK,JDMS-2023-LVC-LOOKBACK-Q03,2023,Journal of Defense Modeling and Simulation,Journal,A look back at the past 44 years of live virtual and constructive (LVC) training systems,(See paper for full author list),LVC training; mission rehearsal; test/training/ops convergence,Historical/industrial case review of LVC systems,Historical review; synthesis of LVC evolution and implications,System evolution narrative; capability comparisons,What evaluation measures and data collection practices allow LVC events to provide evidence usable for acquisition decisions (not just training feedback)?,Secondary,Traceability & evidence management,Evidence; Measure; Traceability; Decision; Validation; Artifact,,,Historical review,High (narrative synthesis),Open (PDF via SAGE),Unclassified,Evidence capture strategy,Instrumentation / data strategy,https://journals.sagepub.com/doi/pdf/10.1177/15485129221109574,(2023). A look back at the past 44 years of live virtual and constructive (LVC) training systems. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129221109574,[],False,What evaluation measures and data collection practices allow LVC events to provide evidence usable for acquisition decisions (not just training feedback)?,False,What evaluation measures and data collection practices allow LVC events to provide evidence usable for acquisition decisions (not just training feedback)?,What,DomainTopic=LVC training; mission rehearsal; test/training/ops convergence | ScenarioType=Historical/industrial case review of LVC systems | Hits=[],What evaluation measures and data collection practices allow LVC events to provide evidence usable for acquisition decisions (not just training feedback)?,True
JDMS-2023-MISSION-ASSURANCE-MS,JDMS-2023-MISSION-ASSURANCE-MS-Q01,2023,Journal of Defense Modeling and Simulation,Journal,Modeling and simulation in mission assurance,"Trias, E.",Mission assurance; critical infrastructure; COOP/contingency planning,Operational environment modeling for cyber + physical infrastructure,M&S integration; scenario-based analysis for COOP and contingency planning,Integrated operational models; scenario comparisons; training/exercise insights,How can integrated models (cyber + physical + supporting infrastructure) be constructed to evaluate mission assurance and continuity of operations under disruptive events?,Primary,Risk mitigation & resilience,Risk; Threat; Scenario; Resilience; Dependency; Architecture; Simulation,Service continuity; mission downtime; recovery time,,Concept + examples,Medium,Open (PDF via SAGE),Unclassified,COOP design / mission assurance assessment,Integrated M&S for mission assurance,https://journals.sagepub.com/doi/pdf/10.1177/15485129221105084,"Trias, E. (2023). Modeling and simulation in mission assurance. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129221105084",[],False,How can integrated models (cyber + physical + supporting infrastructure) be constructed to evaluate mission assurance and continuity of operations under disruptive events?,False,How can integrated models (cyber + physical + supporting infrastructure) be constructed to evaluate mission assurance and continuity of operations under disruptive events?,How,DomainTopic=Mission assurance; critical infrastructure; COOP/contingency planning | ScenarioType=Operational environment modeling for cyber + physical infrastructure | Hits=[],How can integrated models (cyber + physical + supporting infrastructure) be constructed to evaluate mission assurance and continuity of operations under disruptive events?,False
JDMS-2023-MISSION-ASSURANCE-MS,JDMS-2023-MISSION-ASSURANCE-MS-Q02,2023,Journal of Defense Modeling and Simulation,Journal,Modeling and simulation in mission assurance,"Trias, E.",Mission assurance; critical infrastructure; COOP/contingency planning,Operational environment modeling for cyber + physical infrastructure,M&S integration; scenario-based analysis for COOP and contingency planning,Integrated operational models; scenario comparisons; training/exercise insights,"Which contingency options and investments (hardening, redundancy, procedures) measurably improve resilience under plausible event sets?",Primary,Tradeoffs & decision robustness,Tradeoff; Cost; DesignChange; Scenario; Decision; Resilience,,,Concept + examples,Medium,Open (PDF via SAGE),Unclassified,Resilience investment selection,Scenario comparison / trade-space,https://journals.sagepub.com/doi/pdf/10.1177/15485129221105084,"Trias, E. (2023). Modeling and simulation in mission assurance. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129221105084",[],False,"Which contingency options and investments (hardening, redundancy, procedures) measurably improve resilience under plausible event sets?",False,"Which contingency options and investments (hardening, redundancy, procedures) measurably improve resilience under plausible event sets?",Which,DomainTopic=Mission assurance; critical infrastructure; COOP/contingency planning | ScenarioType=Operational environment modeling for cyber + physical infrastructure | Hits=[],"Which contingency options and investments (hardening, redundancy, procedures) measurably improve resilience under plausible event sets?",False
JDMS-2023-MISSION-ASSURANCE-MS,JDMS-2023-MISSION-ASSURANCE-MS-Q03,2023,Journal of Defense Modeling and Simulation,Journal,Modeling and simulation in mission assurance,"Trias, E.",Mission assurance; critical infrastructure; COOP/contingency planning,Operational environment modeling for cyber + physical infrastructure,M&S integration; scenario-based analysis for COOP and contingency planning,Integrated operational models; scenario comparisons; training/exercise insights,What evidence from training/exercises should be captured to validate the models and calibrate assumptions over time?,Secondary,"Test, evaluation & feedback",Validation; Evidence; Assumption; Test; Traceability; Change,,,Concept + examples,Medium,Open (PDF via SAGE),Unclassified,Model validation plan,Calibration / V&V,https://journals.sagepub.com/doi/pdf/10.1177/15485129221105084,"Trias, E. (2023). Modeling and simulation in mission assurance. Journal of Defense Modeling and Simulation. https://doi.org/10.1177/15485129221105084",[],False,What evidence from training/exercises should be captured to validate the models and calibrate assumptions over time?,False,What evidence from training/exercises should be captured to validate the models and calibrate assumptions over time?,What,DomainTopic=Mission assurance; critical infrastructure; COOP/contingency planning | ScenarioType=Operational environment modeling for cyber + physical infrastructure | Hits=[],What evidence from training/exercises should be captured to validate the models and calibrate assumptions over time?,False
SERC-2023-TR-007,SERC-2023-TR-007-Q01,2023,SERC Technical Report,Technical Report,DAU Digital Engineering Simulation (Option Year 1) (WRT-1043),Systems Engineering Research Center (SERC),Digital engineering training simulation; model reuse; DE environment models,Training environment with multiple example models (Firebird/Bulldog/Silverfish etc.),SysML/MBSE model development; instructional design; simulation training environment,Reference SysML models; DE environment model; training scenarios and knowledge checks,Which reusable model elements and profiles best support rapid composition of credible mission engineering training scenarios (without breaking semantic consistency)?,Primary,Infrastructure & model reuse,Model; Artifact; Standard; Traceability; Interoperability; Baseline,,Reuse rate; model integration time,Delivered models + training environment description,Medium (models described; artifacts partly external),Open (PDF),Unclassified,Model library / profile selection,MBSE model reuse / profile strategy,https://sercproddata.s3.us-east-2.amazonaws.com/technical_reports/reports/1683662859.SERC_WRT-1043_A013_Final%20Technical%20Report_OY1.pdf,Systems Engineering Research Center (SERC). (2023). DAU Digital Engineering Simulation (Option Year 1) (SERC-2023-TR-007).,[],False,Which reusable model elements and profiles best support rapid composition of credible mission engineering training scenarios (without breaking semantic consistency)?,False,Which reusable model elements and profiles best support rapid composition of credible mission engineering training scenarios (without breaking semantic consistency)?,Which,DomainTopic=Digital engineering training simulation; model reuse; DE environment models | ScenarioType=Training environment with multiple example models (Firebird/Bulldog/Silverfish etc.) | Hits=[],Which reusable model elements and profiles best support rapid composition of credible mission engineering training scenarios (without breaking semantic consistency)?,False
SERC-2023-TR-007,SERC-2023-TR-007-Q02,2023,SERC Technical Report,Technical Report,DAU Digital Engineering Simulation (Option Year 1) (WRT-1043),Systems Engineering Research Center (SERC),Digital engineering training simulation; model reuse; DE environment models,Training environment with multiple example models (Firebird/Bulldog/Silverfish etc.),SysML/MBSE model development; instructional design; simulation training environment,Reference SysML models; DE environment model; training scenarios and knowledge checks,"How should the DE environment (toolchain, repositories, configuration rules) be modeled so that learners can practice governance actions that mirror real programs?",Primary,Baseline & configuration management,Baseline; Configuration; Decision; Artifact; Standard; Traceability,,,Delivered models + training environment description,Medium (models described; artifacts partly external),Open (PDF),Unclassified,DE environment governance design,Configuration management model,https://sercproddata.s3.us-east-2.amazonaws.com/technical_reports/reports/1683662859.SERC_WRT-1043_A013_Final%20Technical%20Report_OY1.pdf,Systems Engineering Research Center (SERC). (2023). DAU Digital Engineering Simulation (Option Year 1) (SERC-2023-TR-007).,[],False,"How should the DE environment (toolchain, repositories, configuration rules) be modeled so that learners can practice governance actions that mirror real programs?",False,"How should the DE environment (toolchain, repositories, configuration rules) be modeled so that learners can practice governance actions that mirror real programs?",How,DomainTopic=Digital engineering training simulation; model reuse; DE environment models | ScenarioType=Training environment with multiple example models (Firebird/Bulldog/Silverfish etc.) | Hits=[],"How should the DE environment (toolchain, repositories, configuration rules) be modeled so that learners can practice governance actions that mirror real programs?",True
SERC-2023-TR-007,SERC-2023-TR-007-Q03,2023,SERC Technical Report,Technical Report,DAU Digital Engineering Simulation (Option Year 1) (WRT-1043),Systems Engineering Research Center (SERC),Digital engineering training simulation; model reuse; DE environment models,Training environment with multiple example models (Firebird/Bulldog/Silverfish etc.),SysML/MBSE model development; instructional design; simulation training environment,Reference SysML models; DE environment model; training scenarios and knowledge checks,"What are the minimum verification and validation checks (consistency, completeness, interface sanity) that should be embedded as knowledge checks in a training environment?",Secondary,Study design & validity,Verification; Validation; Model; Constraint; Traceability; Test,,,Delivered models + training environment description,Medium (models described; artifacts partly external),Open (PDF),Unclassified,V&V rubric definition,Quality gates / rubric,https://sercproddata.s3.us-east-2.amazonaws.com/technical_reports/reports/1683662859.SERC_WRT-1043_A013_Final%20Technical%20Report_OY1.pdf,Systems Engineering Research Center (SERC). (2023). DAU Digital Engineering Simulation (Option Year 1) (SERC-2023-TR-007).,[],False,"What are the minimum verification and validation checks (consistency, completeness, interface sanity) that should be embedded as knowledge checks in a training environment?",False,"What are the minimum verification and validation checks (consistency, completeness, interface sanity) that should be embedded as knowledge checks in a training environment?",What,DomainTopic=Digital engineering training simulation; model reuse; DE environment models | ScenarioType=Training environment with multiple example models (Firebird/Bulldog/Silverfish etc.) | Hits=[],"What are the minimum verification and validation checks (consistency, completeness, interface sanity) that should be embedded as knowledge checks in a training environment?",False
DAU-DAMAG-2024-RISK-ACCEPT,DAU-DAMAG-2024-RISK-ACCEPT-Q01,2024,Defense Acquisition Magazine (DAU),Magazine/Trade,Department of the Air Force Streamlines Risk Acceptance and ... (Tiger Team case study),"Harris, (see DAU article PDF)",Airworthiness/risk acceptance governance; process streamlining,Tiger Team process-improvement case study,Process mapping; root-cause analysis; governance redesign,Revised risk acceptance construct; process changes,"How should risk assessment, acceptance, and approval be aligned to the operational chain of command to enable faster, risk-based decisions (without duplicative processes)?",Primary,Risk management & technical reviews,Governance; Risk; Decision; Stakeholder; Policy; Constraint,Time to risk decision; operational safety,,Case study narrative,Low-Medium,Open (web),Unclassified,Risk governance redesign,Process redesign / governance,https://www.dau.edu/library/damag/november-december2024/deptofairforce,Harris. (2024). Department of the Air Force Streamlines Risk Acceptance and ... (Tiger Team case study). Defense Acquisition Magazine (DAU).,[],False,"How should risk assessment, acceptance, and approval be aligned to the operational chain of command to enable faster, risk-based decisions (without duplicative processes)?",False,"How should risk assessment, acceptance, and approval be aligned to the operational chain of command to enable faster, risk-based decisions (without duplicative processes)?",How,DomainTopic=Airworthiness/risk acceptance governance; process streamlining | ScenarioType=Tiger Team process-improvement case study | Hits=[],"How should risk assessment, acceptance, and approval be aligned to the operational chain of command to enable faster, risk-based decisions (without duplicative processes)?",False
DAU-DAMAG-2024-RISK-ACCEPT,DAU-DAMAG-2024-RISK-ACCEPT-Q02,2024,Defense Acquisition Magazine (DAU),Magazine/Trade,Department of the Air Force Streamlines Risk Acceptance and ... (Tiger Team case study),"Harris, (see DAU article PDF)",Airworthiness/risk acceptance governance; process streamlining,Tiger Team process-improvement case study,Process mapping; root-cause analysis; governance redesign,Revised risk acceptance construct; process changes,"What process 'as-is' barriers and root causes most commonly create delays in risk acceptance for operational activities, and how should they be measured?",Primary,"Drivers, bottlenecks & investment levers",Bottleneck; Process; Measure; Baseline; Change; Schedule,,,Case study narrative,Low-Medium,Open (web),Unclassified,Process improvement priorities,Process analysis,https://www.dau.edu/library/damag/november-december2024/deptofairforce,Harris. (2024). Department of the Air Force Streamlines Risk Acceptance and ... (Tiger Team case study). Defense Acquisition Magazine (DAU).,[],False,"What process 'as-is' barriers and root causes most commonly create delays in risk acceptance for operational activities, and how should they be measured?",False,"What process 'as-is' barriers and root causes most commonly create delays in risk acceptance for operational activities, and how should they be measured?",What,DomainTopic=Airworthiness/risk acceptance governance; process streamlining | ScenarioType=Tiger Team process-improvement case study | Hits=[],"What process 'as-is' barriers and root causes most commonly create delays in risk acceptance for operational activities, and how should they be measured?",False
DAU-DAMAG-2024-RISK-ACCEPT,DAU-DAMAG-2024-RISK-ACCEPT-Q03,2024,Defense Acquisition Magazine (DAU),Magazine/Trade,Department of the Air Force Streamlines Risk Acceptance and ... (Tiger Team case study),"Harris, (see DAU article PDF)",Airworthiness/risk acceptance governance; process streamlining,Tiger Team process-improvement case study,Process mapping; root-cause analysis; governance redesign,Revised risk acceptance construct; process changes,"What artifacts and data (FAA certs, hazard analyses, operational categorizations) are required as evidence for the new tailorable construct?",Secondary,Traceability & evidence management,Evidence; Artifact; Validation; Verification; Policy; Traceability,,,Case study narrative,Low-Medium,Open (web),Unclassified,Evidence requirements definition,Evidence schema,https://www.dau.edu/library/damag/november-december2024/deptofairforce,Harris. (2024). Department of the Air Force Streamlines Risk Acceptance and ... (Tiger Team case study). Defense Acquisition Magazine (DAU).,[],False,"What artifacts and data (FAA certs, hazard analyses, operational categorizations) are required as evidence for the new tailorable construct?",False,"What artifacts and data (FAA certs, hazard analyses, operational categorizations) are required as evidence for the new tailorable construct?",What,DomainTopic=Airworthiness/risk acceptance governance; process streamlining | ScenarioType=Tiger Team process-improvement case study | Hits=[],"What artifacts and data (FAA certs, hazard analyses, operational categorizations) are required as evidence for the new tailorable construct?",True
DAU-DAMAG-2025-DIU-REMOTE,DAU-DAMAG-2025-DIU-REMOTE-Q01,2025,Defense Acquisition Magazine (DAU),Magazine/Trade,CASE STUDY: Remote Sensing (DIU Space Portfolio),"Varghese, A. J. (and/or DIU team)",Commercial space; remote sensing; portfolio transition to operational capability,"Real portfolio/company examples (e.g., commercial SAR/EO providers)",Portfolio transition analysis; scaling pathways; integration considerations,Portfolio examples; transition pathway narrative,"What is the most effective pathway to transition commercial remote-sensing capability into sustained operational use (contracting, integration, CONOPS, and authorities)?",Primary,Gap analysis & modernization options,Capability; CONOPS; Interoperability; Decision; Constraint; Stakeholder,Coverage; revisit rate; time-to-access data,,Case examples within magazine issue,Low-Medium,Open (PDF),Unclassified,Transition strategy selection,Portfolio transition case narrative,https://www.dau.edu/sites/default/files/2025-02/DIU_MarApr2025.pdf,"Varghese, A. J. (2025). CASE STUDY: Remote Sensing (DIU Space Portfolio). Defense Acquisition Magazine (DAU).",[],False,"What is the most effective pathway to transition commercial remote-sensing capability into sustained operational use (contracting, integration, CONOPS, and authorities)?",False,"What is the most effective pathway to transition commercial remote-sensing capability into sustained operational use (contracting, integration, CONOPS, and authorities)?",What,"DomainTopic=Commercial space; remote sensing; portfolio transition to operational capability | ScenarioType=Real portfolio/company examples (e.g., commercial SAR/EO providers) | Hits=[]","What is the most effective pathway to transition commercial remote-sensing capability into sustained operational use (contracting, integration, CONOPS, and authorities)?",True
DAU-DAMAG-2025-DIU-REMOTE,DAU-DAMAG-2025-DIU-REMOTE-Q02,2025,Defense Acquisition Magazine (DAU),Magazine/Trade,CASE STUDY: Remote Sensing (DIU Space Portfolio),"Varghese, A. J. (and/or DIU team)",Commercial space; remote sensing; portfolio transition to operational capability,"Real portfolio/company examples (e.g., commercial SAR/EO providers)",Portfolio transition analysis; scaling pathways; integration considerations,Portfolio examples; transition pathway narrative,"How should a portfolio manager compare multiple commercial providers when mission value depends on latency, security, tasking flexibility, and integration cost?",Primary,Portfolio governance & review questions,Portfolio; Tradeoff; Cost; Risk; Decision; Measure,,,Case examples within magazine issue,Low-Medium,Open (PDF),Unclassified,Provider selection / portfolio mix,Multi-criteria evaluation,https://www.dau.edu/sites/default/files/2025-02/DIU_MarApr2025.pdf,"Varghese, A. J. (2025). CASE STUDY: Remote Sensing (DIU Space Portfolio). Defense Acquisition Magazine (DAU).",[],False,"How should a portfolio manager compare multiple commercial providers when mission value depends on latency, security, tasking flexibility, and integration cost?",False,"How should a portfolio manager compare multiple commercial providers when mission value depends on latency, security, tasking flexibility, and integration cost?",How,"DomainTopic=Commercial space; remote sensing; portfolio transition to operational capability | ScenarioType=Real portfolio/company examples (e.g., commercial SAR/EO providers) | Hits=[]","How should a portfolio manager compare multiple commercial providers when mission value depends on latency, security, tasking flexibility, and integration cost?",False
DAU-DAMAG-2025-DIU-REMOTE,DAU-DAMAG-2025-DIU-REMOTE-Q03,2025,Defense Acquisition Magazine (DAU),Magazine/Trade,CASE STUDY: Remote Sensing (DIU Space Portfolio),"Varghese, A. J. (and/or DIU team)",Commercial space; remote sensing; portfolio transition to operational capability,"Real portfolio/company examples (e.g., commercial SAR/EO providers)",Portfolio transition analysis; scaling pathways; integration considerations,Portfolio examples; transition pathway narrative,"Which data standards, interfaces, and assurance controls are required to integrate commercial imagery products into C2/ISR enterprise workflows?",Secondary,Interoperability & integration,Interface; Standard; Data; Security; Verification; Architecture,,,Case examples within magazine issue,Low-Medium,Open (PDF),Unclassified,Integration architecture,Enterprise integration design,https://www.dau.edu/sites/default/files/2025-02/DIU_MarApr2025.pdf,"Varghese, A. J. (2025). CASE STUDY: Remote Sensing (DIU Space Portfolio). Defense Acquisition Magazine (DAU).","['C2', 'ISR']",True,"Which data standards, interfaces, and assurance controls are required to integrate commercial imagery products into command and control/sensing and reconnaissance enterprise workflows?",True,"Which data standards, interfaces, and assurance controls are required to integrate commercial imagery products into command and control/sensing and reconnaissance enterprise workflows?",Which,"DomainTopic=Commercial space; remote sensing; portfolio transition to operational capability | ScenarioType=Real portfolio/company examples (e.g., commercial SAR/EO providers) | Hits=['C2', 'ISR']","Which data standards, interfaces, and assurance controls are required to integrate commercial imagery products into C2/ISR enterprise workflows?",False
DAU-DAMAG-2025-RAPID-sUSV,DAU-DAMAG-2025-RAPID-sUSV-Q01,2025,Defense Acquisition Magazine (DAU),Magazine/Trade,A Case Study in Rapid sUSV Acquisition,"Cawley, M.",Rapid acquisition; unmanned surface vehicle; urgent needs,Real acquisition case narrative,Acquisition pathway discussion; obstacle removal; rapid procurement mechanisms,Timeline/process narrative; decisions and tradeoffs,"In an urgent operational need, which acquisition levers (authorities, contracting, prototyping) most reduce delivery time without unacceptable mission risk?",Primary,Schedule & developmental risk,Schedule; Risk; Decision; Constraint; Tradeoff; Stakeholder,Time-to-operational capability,,Case study narrative,Low-Medium,Open (web),Unclassified,Rapid acquisition strategy,Acquisition process analysis,https://www.dau.edu/library/damag/may-june2025/innovation-overcoming-obstacles,"Cawley, M. (2025). A Case Study in Rapid sUSV Acquisition. Defense Acquisition Magazine (DAU).",[],False,"In an urgent operational need, which acquisition levers (authorities, contracting, prototyping) most reduce delivery time without unacceptable mission risk?",False,"In an urgent operational need, which acquisition levers (authorities, contracting, prototyping) most reduce delivery time without unacceptable mission risk?",How,DomainTopic=Rapid acquisition; unmanned surface vehicle; urgent needs | ScenarioType=Real acquisition case narrative | Hits=[],"In an urgent operational need, which acquisition levers (authorities, contracting, prototyping) most reduce delivery time without unacceptable mission risk?",False
DAU-DAMAG-2025-RAPID-sUSV,DAU-DAMAG-2025-RAPID-sUSV-Q02,2025,Defense Acquisition Magazine (DAU),Magazine/Trade,A Case Study in Rapid sUSV Acquisition,"Cawley, M.",Rapid acquisition; unmanned surface vehicle; urgent needs,Real acquisition case narrative,Acquisition pathway discussion; obstacle removal; rapid procurement mechanisms,Timeline/process narrative; decisions and tradeoffs,How should capability requirements be scoped to enable rapid fielding while preserving upgrade paths and interoperability for follow-on increments?,Primary,Drivers & upgrade levers,Requirement; Upgrade; Interoperability; Baseline; Change; Capability,,,Case study narrative,Low-Medium,Open (web),Unclassified,Increment planning / roadmap,Incremental roadmap,https://www.dau.edu/library/damag/may-june2025/innovation-overcoming-obstacles,"Cawley, M. (2025). A Case Study in Rapid sUSV Acquisition. Defense Acquisition Magazine (DAU).",[],False,How should capability requirements be scoped to enable rapid fielding while preserving upgrade paths and interoperability for follow-on increments?,False,How should capability requirements be scoped to enable rapid fielding while preserving upgrade paths and interoperability for follow-on increments?,How,DomainTopic=Rapid acquisition; unmanned surface vehicle; urgent needs | ScenarioType=Real acquisition case narrative | Hits=[],How should capability requirements be scoped to enable rapid fielding while preserving upgrade paths and interoperability for follow-on increments?,False
